起点ID,起点类型,关系名称,终点ID,终点类型,示例
20fdc8052accfa0f,作者实体,创作,6d2a1b1d0245,诗文实体,苏轼 → 创作 → 点绛唇·闲倚胡床
b2ec2f06ebe388c4,作者实体,创作,895874eb5568,诗文实体,韦庄 → 创作 → 秦妇吟
5d7e379ac8cd6289,作者实体,创作,5487665ffe0a,诗文实体,白居易 → 创作 → 井底引银瓶·止淫奔也
293040fc607f40ca,作者实体,创作,6f011ece9f8d,诗文实体,李白 → 创作 → 长干行二首
2d11ff90faef43c8,作者实体,创作,a950a04e5645,诗文实体,张岱 → 创作 → 湖心亭看雪
5863b74b8f306134,作者实体,创作,e88f19bf2933,诗文实体,韩愈 → 创作 → 春雪
07d9cc211bb0b828,作者实体,创作,2d803c7ec16d,诗文实体,陆游 → 创作 → 除夜雪
23c0589212945272,作者实体,创作,734461b76ddc,诗文实体,纳兰性德 → 创作 → 采桑子·塞上咏雪花
2ea1af99b0d5c524,作者实体,创作,00336ce41916,诗文实体,马致远 → 创作 → 寿阳曲·江天暮雪
95614e79e23da13f,作者实体,创作,95fac1155599,诗文实体,罗隐 → 创作 → 雪
e95ee743d1bfebe2,作者实体,创作,986a40aa2d4d,诗文实体,郑燮 → 创作 → 咏雪
293040fc607f40ca,作者实体,创作,d3f231047aef,诗文实体,李白 → 创作 → 黄鹤楼送孟浩然之广陵
20fdc8052accfa0f,作者实体,创作,8949464433f0,诗文实体,苏轼 → 创作 → 饮湖上初晴后雨
293040fc607f40ca,作者实体,创作,0f81015a040c,诗文实体,李白 → 创作 → 早发白帝城
25d74e4430543e10,作者实体,创作,a52ca0ee5a22,诗文实体,柳永 → 创作 → 望海潮·东南形胜
20fdc8052accfa0f,作者实体,创作,632c5beb84eb,诗文实体,苏轼 → 创作 → 水调歌头·明月几时有
293040fc607f40ca,作者实体,创作,04c68a9b161e,诗文实体,李白 → 创作 → 古朗月行
d0f9c3482ddf79bb,作者实体,创作,9d2a73f5e3bd,诗文实体,辛弃疾 → 创作 → 太常引·建康中秋夜为吕叔潜赋
f7ce47d2e2fb1d48,作者实体,创作,2367f5ae6dee,诗文实体,王建 → 创作 → 十五夜望月
293040fc607f40ca,作者实体,创作,301e41411279,诗文实体,李白 → 创作 → 月下独酌四首
04cd7ba72410cc1a,作者实体,创作,1e8a3b873f28,诗文实体,杜甫 → 创作 → 月夜
293040fc607f40ca,作者实体,创作,8616581bb564,诗文实体,李白 → 创作 → 古朗月行
7ed6717fdf5af955,作者实体,创作,3b6f6da5155d,诗文实体,李清照 → 创作 → 摊破浣溪沙·病起萧萧两鬓华
20fdc8052accfa0f,作者实体,创作,f0640b25bfea,诗文实体,苏轼 → 创作 → 念奴娇·中秋
c5ddc3dafd8a70e2,作者实体,创作,60e54be43423,诗文实体,岑参 → 创作 → 凉州馆中与诸判官夜集
d201c2853100bbd8,作者实体,创作,eb3a53d949c4,诗文实体,张泌 → 创作 → 寄人
6453963910204781,作者实体,创作,a7e1ebce8d01,诗文实体,佚名 → 创作 → 明月何皎皎
5d7e379ac8cd6289,作者实体,创作,0581b0ba8bb4,诗文实体,白居易 → 创作 → 琵琶行
293040fc607f40ca,作者实体,创作,05e2f6fc757c,诗文实体,李白 → 创作 → 梦游天姥吟留别
372613e0fcb3fa2e,作者实体,创作,f0310bb70c40,诗文实体,李贺 → 创作 → 苦昼短
5d7e379ac8cd6289,作者实体,创作,2716dfb4d439,诗文实体,白居易 → 创作 → 卖炭翁
04cd7ba72410cc1a,作者实体,创作,9670cc44eef4,诗文实体,杜甫 → 创作 → 赠卫八处士
293040fc607f40ca,作者实体,创作,2ce33c84c9cb,诗文实体,李白 → 创作 → 庐山谣寄卢侍御虚舟
293040fc607f40ca,作者实体,创作,2ebbf44aede3,诗文实体,李白 → 创作 → 经乱离后天恩流夜郎忆旧游书怀赠江夏韦太守良宰
04cd7ba72410cc1a,作者实体,创作,49885e38a59f,诗文实体,杜甫 → 创作 → 饮中八仙歌
fda93c79275b812a,作者实体,创作,8bc0871fe00b,诗文实体,诸葛亮 → 创作 → 出师表
293040fc607f40ca,作者实体,创作,54203655729f,诗文实体,李白 → 创作 → 行路难三首
742287ecf19ef6db,作者实体,创作,8bc9e1cc2b8f,诗文实体,李峤 → 创作 → 风
dfd37fd4b7aca2d4,作者实体,创作,0c4d9d86a850,诗文实体,左丘明 → 创作 → 曹刿论战
e37a86d1a1dbed0c,作者实体,创作,0c29e174924a,诗文实体,曹操 → 创作 → 蒿里行
04cd7ba72410cc1a,作者实体,创作,c6ddf6c13190,诗文实体,杜甫 → 创作 → 前出塞九首·其六
dd5d4c33d8c4c12a,作者实体,创作,6e6d79655f69,诗文实体,王昌龄 → 创作 → 出塞二首
4db5272b4d14741c,作者实体,创作,6d2dcbe80f96,诗文实体,周敦颐 → 创作 → 爱莲说
dd5d4c33d8c4c12a,作者实体,创作,c953220f9f52,诗文实体,王昌龄 → 创作 → 采莲曲
02e49b3230281fb0,作者实体,创作,6e82b4129347,诗文实体,贺铸 → 创作 → 踏莎行·杨柳回塘
0f2226dc96ffd389,作者实体,创作,81678a124bb9,诗文实体,李商隐 → 创作 → 赠荷花
20fdc8052accfa0f,作者实体,创作,fd47ba514012,诗文实体,苏轼 → 创作 → 浣溪沙·荷花
5d7e379ac8cd6289,作者实体,创作,2ab86e4f3301,诗文实体,白居易 → 创作 → 采莲曲
293040fc607f40ca,作者实体,创作,b5dde84240ea,诗文实体,李白 → 创作 → 子夜吴歌·夏歌
4542f937309897d5,作者实体,创作,537b49998471,诗文实体,蔡松年 → 创作 → 鹧鸪天·赏荷
c7007819c924df7a,作者实体,创作,fac78a160fca,诗文实体,卢照邻 → 创作 → 曲池荷
81d0662f476a4886,作者实体,创作,96448f87cbe6,诗文实体,欧阳修 → 创作 → 采桑子·荷花开后西湖好
293040fc607f40ca,作者实体,创作,0d967ce7ca17,诗文实体,李白 → 创作 → 渌水曲
412349182fa225de,作者实体,创作,b69579cecea6,诗文实体,萧绎 → 创作 → 采莲赋
293040fc607f40ca,作者实体,创作,a1448cdb4894,诗文实体,李白 → 创作 → 采莲曲
49d2403b99d6845a,作者实体,创作,d086a89cc8e9,诗文实体,晏殊 → 创作 → 诉衷情·芙蓉金菊斗馨香
dd5d4c33d8c4c12a,作者实体,创作,617bb6afb1cd,诗文实体,王昌龄 → 创作 → 采莲曲二首
20fdc8052accfa0f,作者实体,创作,cd140bf494da,诗文实体,苏轼 → 创作 → 惠崇春江晚景
e188a71cb7b7a92b,作者实体,创作,1f43f7eff70f,诗文实体,李煜 → 创作 → 渔父·浪花有意千里雪
c7b47524dc0535f8,作者实体,创作,32c4c7921ebe,诗文实体,王士祯 → 创作 → 题秋江独钓图
e95ee743d1bfebe2,作者实体,创作,eca0e785f108,诗文实体,郑燮 → 创作 → 潍县署中画竹呈年伯包大中丞括
b2ec2f06ebe388c4,作者实体,创作,403a2c45c30b,诗文实体,韦庄 → 创作 → 金陵图
2af0e74c74481fc3,作者实体,创作,18410b31efd1,诗文实体,秦观 → 创作 → 南乡子·妙手写徽真
cc2ea21cc303da30,作者实体,创作,0b5697fbae9c,诗文实体,徐渭 → 创作 → 题葡萄图
293040fc607f40ca,作者实体,创作,ae0c09a7eb6f,诗文实体,李白 → 创作 → 当涂赵炎少府粉图山水歌
0567c81814818606,作者实体,创作,3fc26a1405e2,诗文实体,王安石 → 创作 → 传神自赞
ea89251b712828ae,作者实体,创作,14df22a8fd7f,诗文实体,沈周 → 创作 → 题画
4d5cad795462a4c4,作者实体,创作,074efa1faa15,诗文实体,吴师道 → 创作 → 莲藕花叶图
04cd7ba72410cc1a,作者实体,创作,527810ea1494,诗文实体,杜甫 → 创作 → 画鹰
20fdc8052accfa0f,作者实体,创作,5ab15c65d12d,诗文实体,苏轼 → 创作 → 李思训画长江绝岛图
0c3fd9d976f8e7dd,作者实体,创作,ab49cdbd9630,诗文实体,陈与义 → 创作 → 题许道宁画
293040fc607f40ca,作者实体,创作,df9a5470cc0b,诗文实体,李白 → 创作 → 宿五松山下荀媪家
5d7e379ac8cd6289,作者实体,创作,6c4d7837c8c8,诗文实体,白居易 → 创作 → 燕诗示刘叟
3ca5d74efb4a4bb8,作者实体,创作,47e9d7aaf62b,诗文实体,魏徵 → 创作 → 述怀
f52d66b4a43b114b,作者实体,创作,a90848a9aa44,诗文实体,罗贯中 → 创作 → 三顾茅庐
20fdc8052accfa0f,作者实体,创作,5baaed125077,诗文实体,苏轼 → 创作 → 上梅直讲书
1d0b168586df683c,作者实体,创作,7dc34e89831c,诗文实体,曾巩 → 创作 → 寄欧阳舍人书
a69b66ccbc1a4746,作者实体,创作,4a9ea5d501c6,诗文实体,陈尧佐 → 创作 → 踏莎行·二社良辰
04cd7ba72410cc1a,作者实体,创作,2934127fad18,诗文实体,杜甫 → 创作 → 端午日赐衣
de60a4b9cf85bac6,作者实体,创作,1e9241b47668,诗文实体,刘安 → 创作 → 屏风赋
6453963910204781,作者实体,创作,7a617e723064,诗文实体,佚名 → 创作 → 农妇与鹜
bb8fba18aaa7065e,作者实体,创作,a93cdbb4e4d3,诗文实体,韦嗣立 → 创作 → 酬崔光禄冬日述怀赠答
6453963910204781,作者实体,创作,cc65f1e46118,诗文实体,佚名 → 创作 → 林琴南敬师
8a2b4a39081ff324,作者实体,创作,a51dbce12aad,诗文实体,张宁 → 创作 → 南山有椿颂寿胡廷慎父母·其二
20fdc8052accfa0f,作者实体,创作,6d901178148b,诗文实体,苏轼 → 创作 → 罢登州谢杜宿州启
e254f9d5d6aaab89,作者实体,创作,b98118fe60bd,诗文实体,罗钦顺 → 创作 → 奉和大人示喜之作 其一
f9f795ff0a381337,作者实体,创作,970d99153fe9,诗文实体,庄周 → 创作 → 北冥有鱼
4452f72e28bfb343,作者实体,创作,cecffc2a400d,诗文实体,骆宾王 → 创作 → 在狱咏蝉
81d0662f476a4886,作者实体,创作,b5a499a58256,诗文实体,欧阳修 → 创作 → 画眉鸟
780c7fd624bda1f7,作者实体,创作,fe678a1136b3,诗文实体,柳宗元 → 创作 → 捕蛇者说
5d7e379ac8cd6289,作者实体,创作,50d58378f227,诗文实体,白居易 → 创作 → 鸟
dc1a924dcfc07142,作者实体,创作,1fc291dc3ef4,诗文实体,贾谊 → 创作 → 鵩鸟赋
5d7e379ac8cd6289,作者实体,创作,b0a9b09d89eb,诗文实体,白居易 → 创作 → 鹅赠鹤
a7255bc5f4e7b3d6,作者实体,创作,9b3d3cb65c13,诗文实体,李纲 → 创作 → 病牛
07d9cc211bb0b828,作者实体,创作,e529f3d9cca4,诗文实体,陆游 → 创作 → 赠猫三首·其二
f95faa1680512b4c,作者实体,创作,7c0dacd5e232,诗文实体,鲍照 → 创作 → 舞鹤赋
d0f9c3482ddf79bb,作者实体,创作,5a0c0526a006,诗文实体,辛弃疾 → 创作 → 鹊桥仙·赠鹭鸶
e3d008cd91283516,作者实体,创作,16535151d5b1,诗文实体,范仲淹 → 创作 → 灵乌赋
e3d008cd91283516,作者实体,创作,37d91b327ab2,诗文实体,范仲淹 → 创作 → 咏蚊
07d9cc211bb0b828,作者实体,创作,859bc8e7a416,诗文实体,陆游 → 创作 → 赠猫三首·其一
692a943572a316d4,作者实体,创作,c26c5ccc82a5,诗文实体,黄景仁 → 创作 → 闻子规
a9cf7619716a8d6f,作者实体,创作,abc05662aed6,诗文实体,张可久 → 创作 → 人月圆·山中书事
5d956932612065bc,作者实体,创作,dff01ff4925b,诗文实体,王磐 → 创作 → 朝天子·咏喇叭
ab32c50a60222c25,作者实体,创作,614c91077b60,诗文实体,张养浩 → 创作 → 山坡羊·骊山怀古
471f1c9076cbf9cd,作者实体,创作,695d093e1180,诗文实体,白朴 → 创作 → 天净沙·春
a9cf7619716a8d6f,作者实体,创作,5b5839840693,诗文实体,张可久 → 创作 → 卖花声·怀古
a9cf7619716a8d6f,作者实体,创作,708baa5787a5,诗文实体,张可久 → 创作 → 殿前欢·客中
d8142b95f3936281,作者实体,创作,329f12255312,诗文实体,元好问 → 创作 → 骤雨打新荷·绿叶阴浓
6f3d716a2d7cfc91,作者实体,创作,7ec399ee11b1,诗文实体,乔吉 → 创作 → 天净沙·即事
d8142b95f3936281,作者实体,创作,ffc5956b3eba,诗文实体,元好问 → 创作 → 人月圆·卜居外家东园
50e3c1770c46d3ca,作者实体,创作,f2b584c08107,诗文实体,宋方壶 → 创作 → 山坡羊·道情
ebfd3f012e047e83,作者实体,创作,1f43a6466faa,诗文实体,王实甫 → 创作 → 西厢记·长亭送别
ba99ddaabf175ec9,作者实体,创作,ddf21b565344,诗文实体,张鸣善 → 创作 → 普天乐·咏世
a9cf7619716a8d6f,作者实体,创作,1fa99e2a3390,诗文实体,张可久 → 创作 → 蟾宫曲·九日
bcd68641f4a3cf72,作者实体,创作,bc3f3fd45439,诗文实体,关汉卿 → 创作 → 一枝花·不伏老
20fdc8052accfa0f,作者实体,创作,c1a07129a6d3,诗文实体,苏轼 → 创作 → 卜算子·黄州定慧院寓居作
20fdc8052accfa0f,作者实体,创作,d72471ddf8ee,诗文实体,苏轼 → 创作 → 行香子·述怀
5d7e379ac8cd6289,作者实体,创作,d09fef17613b,诗文实体,白居易 → 创作 → 问刘十九
95614e79e23da13f,作者实体,创作,33ae1f800c18,诗文实体,罗隐 → 创作 → 自遣
293040fc607f40ca,作者实体,创作,c00b287d2a6b,诗文实体,李白 → 创作 → 山中与幽人对酌
2d8e143f45b402a4,作者实体,创作,f4af51f1f7ef,诗文实体,冯延巳 → 创作 → 长命女·春日宴
d0f9c3482ddf79bb,作者实体,创作,5ea06ca9e4d7,诗文实体,辛弃疾 → 创作 → 水调歌头·和马叔度游月波楼
372613e0fcb3fa2e,作者实体,创作,6931ee3149d0,诗文实体,李贺 → 创作 → 致酒行
b2ec2f06ebe388c4,作者实体,创作,117d24b290c9,诗文实体,韦庄 → 创作 → 菩萨蛮·劝君今夜须沉醉
c9e5c0645235b73e,作者实体,创作,37f14ff3d0ed,诗文实体,陶渊明 → 创作 → 饮酒·其七
c35572fca237617b,作者实体,创作,a70d4356fb66,诗文实体,黄庭坚 → 创作 → 鹧鸪天·座中有眉山隐客史应之和前韵即席答之
20fdc8052accfa0f,作者实体,创作,9bda7159b2ac,诗文实体,苏轼 → 创作 → 渔父·渔父醒
372613e0fcb3fa2e,作者实体,创作,724b24b58dd1,诗文实体,李贺 → 创作 → 开愁歌
293040fc607f40ca,作者实体,创作,b8ff6f084d52,诗文实体,李白 → 创作 → 襄阳歌
04427be646d7c6ab,作者实体,创作,6346b791baea,诗文实体,曹雪芹 → 创作 → 葬花吟
a374097275e57303,作者实体,创作,04b7369a81eb,诗文实体,王维 → 创作 → 辛夷坞
b7f92e2c8527240d,作者实体,创作,eb50abedb13d,诗文实体,赵秉文 → 创作 → 青杏儿·风雨替花愁
6453963910204781,作者实体,创作,00e517c91224,诗文实体,佚名 → 创作 → 残花
41d23fab3caaebb9,作者实体,创作,50baaefb4e33,诗文实体,杜牧 → 创作 → 叹花
0f2226dc96ffd389,作者实体,创作,100a2931dea0,诗文实体,李商隐 → 创作 → 落花
eaa83506c7ce3a29,作者实体,创作,feb73254c693,诗文实体,刘克庄 → 创作 → 卜算子·片片蝶衣轻
355935b5f7559d04,作者实体,创作,d8c8aa969fb5,诗文实体,王勃 → 创作 → 落花落
bed0167fd6fdf13b,作者实体,创作,e5325dec4270,诗文实体,朱淑真 → 创作 → 落花
2e92d630d57b930a,作者实体,创作,625df647a38e,诗文实体,元稹 → 创作 → 桃花
2d8e143f45b402a4,作者实体,创作,0b495c39987f,诗文实体,冯延巳 → 创作 → 鹊踏枝·梅落繁枝千万片
996cc30a2eec2c4e,作者实体,创作,67c0eb7810b3,诗文实体,谢枋得 → 创作 → 庆全庵桃花
9144a652b3b9c973,作者实体,创作,f98499b15326,诗文实体,宋祁 → 创作 → 落花
23c0589212945272,作者实体,创作,54b9fc077dcb,诗文实体,纳兰性德 → 创作 → 虞美人·春情只到梨花薄
7ed6717fdf5af955,作者实体,创作,38b7bcc67a69,诗文实体,李清照 → 创作 → 好事近·风定落花深
23c0589212945272,作者实体,创作,ef4e0427d659,诗文实体,纳兰性德 → 创作 → 采桑子·桃花羞作无情死
53bf947e18651355,作者实体,创作,68445629b477,诗文实体,陈知玄 → 创作 → 五岁咏花
2af0e74c74481fc3,作者实体,创作,96ade7545b0d,诗文实体,秦观 → 创作 → 如梦令·池上春归何处
c9e5c0645235b73e,作者实体,创作,73add8822103,诗文实体,陶渊明 → 创作 → 桃花源记
5d7e379ac8cd6289,作者实体,创作,5e26797704a7,诗文实体,白居易 → 创作 → 大林寺桃花
b512647e6bfc6bf2,作者实体,创作,79810bb31a81,诗文实体,唐寅 → 创作 → 桃花庵歌
04cd7ba72410cc1a,作者实体,创作,85e46c4b3dbc,诗文实体,杜甫 → 创作 → 江畔独步寻花·其五
293040fc607f40ca,作者实体,创作,88428883fe0a,诗文实体,李白 → 创作 → 山中问答
a35aad4bb88e02e2,作者实体,创作,f4cf8026c9cc,诗文实体,刘禹锡 → 创作 → 竹枝词·山桃红花满上头
a35aad4bb88e02e2,作者实体,创作,8749583f7c50,诗文实体,刘禹锡 → 创作 → 元和十年自朗州至京戏赠看花诸君子
66114fdf4d5da752,作者实体,创作,7415a0681d7c,诗文实体,张旭 → 创作 → 桃花溪
04cd7ba72410cc1a,作者实体,创作,302281bfb505,诗文实体,杜甫 → 创作 → 绝句漫兴九首·其五
eafd350075848739,作者实体,创作,e1ec6ef265f8,诗文实体,严蕊 → 创作 → 如梦令·道是梨花不是
a374097275e57303,作者实体,创作,231daf6badef,诗文实体,王维 → 创作 → 桃源行
a35aad4bb88e02e2,作者实体,创作,072392bf7962,诗文实体,刘禹锡 → 创作 → 竹枝词九首·其九
b512647e6bfc6bf2,作者实体,创作,a3102a4d8eca,诗文实体,唐寅 → 创作 → 桃花庵遇仙记
587c74a2adaae8fe,作者实体,创作,a4a329544ddd,诗文实体,贾至 → 创作 → 春思二首·其一
04427be646d7c6ab,作者实体,创作,098df399d6fe,诗文实体,曹雪芹 → 创作 → 桃花行
0f2226dc96ffd389,作者实体,创作,e46c43d13b97,诗文实体,李商隐 → 创作 → 夜雨寄北
a7501f4e9740c231,作者实体,创作,10a63215ee69,诗文实体,蒋捷 → 创作 → 虞美人·听雨
5863b74b8f306134,作者实体,创作,7e09f12b287c,诗文实体,韩愈 → 创作 → 早春呈水部张十八员外
20fdc8052accfa0f,作者实体,创作,20869108a51c,诗文实体,苏轼 → 创作 → 六月二十七日望湖楼醉书五首
07d9cc211bb0b828,作者实体,创作,bf183dbd63bc,诗文实体,陆游 → 创作 → 剑门道中遇微雨
2af0e74c74481fc3,作者实体,创作,1e0dccec086a,诗文实体,秦观 → 创作 → 春日五首·其二
394570d477509aa5,作者实体,创作,e15093caf240,诗文实体,万俟咏 → 创作 → 长相思·雨
0f2226dc96ffd389,作者实体,创作,9ae72ef063c3,诗文实体,李商隐 → 创作 → 春雨
0c3fd9d976f8e7dd,作者实体,创作,0622fb2081ca,诗文实体,陈与义 → 创作 → 观雨
04cd7ba72410cc1a,作者实体,创作,badd9a50a87d,诗文实体,杜甫 → 创作 → 水槛遣心二首
f7ce47d2e2fb1d48,作者实体,创作,fbdf16d31f8d,诗文实体,王建 → 创作 → 雨过山村
2af0e74c74481fc3,作者实体,创作,4f8cbc3d9ae8,诗文实体,秦观 → 创作 → 好事近·梦中作
2fce5d6cc34e3a00,作者实体,创作,903a7a539ca2,诗文实体,刘长卿 → 创作 → 别严士元
7197474bc2066501,作者实体,创作,4e5ddab99d10,诗文实体,王驾 → 创作 → 雨晴
fb9cfab652d4f6e8,作者实体,创作,10d7e76e4703,诗文实体,杨万里 → 创作 → 小雨
81d0662f476a4886,作者实体,创作,1183b44ed197,诗文实体,欧阳修 → 创作 → 临江仙·柳外轻雷池上雨
41d23fab3caaebb9,作者实体,创作,650b2a515d32,诗文实体,杜牧 → 创作 → 题禅院
e7174be8ee3d86fb,作者实体,创作,f7ffaa44cb94,诗文实体,张先 → 创作 → 菩萨蛮·忆郎还上层楼曲
1c4ad8872366d6c5,作者实体,创作,93c121e175f6,诗文实体,屈复 → 创作 → 偶然作
743c32c123b6fcfc,作者实体,创作,6470503e69ba,诗文实体,江开 → 创作 → 菩萨蛮·商妇怨
66ab6b9b6883237e,作者实体,创作,035dfd837a64,诗文实体,孙绰 → 创作 → 情人碧玉歌二首·其二
293040fc607f40ca,作者实体,创作,1da5349ad9e4,诗文实体,李白 → 创作 → 独坐敬亭山
09601d9760ad94a6,作者实体,创作,8bf5847fffd5,诗文实体,姚鼐 → 创作 → 登泰山记
20fdc8052accfa0f,作者实体,创作,c72161f552bb,诗文实体,苏轼 → 创作 → 石钟山记
e13cb4c317ea75ed,作者实体,创作,cd44418f685f,诗文实体,寇准 → 创作 → 咏华山
780c7fd624bda1f7,作者实体,创作,87e06d4985ae,诗文实体,柳宗元 → 创作 → 与浩初上人同看山寄京华亲故
293040fc607f40ca,作者实体,创作,100861eee758,诗文实体,李白 → 创作 → 剑阁赋
372613e0fcb3fa2e,作者实体,创作,f160ccf4d92a,诗文实体,李贺 → 创作 → 巫山高
40b647076ee1d275,作者实体,创作,3783196ebaf8,诗文实体,孟郊 → 创作 → 游终南山
293040fc607f40ca,作者实体,创作,10864222b9b3,诗文实体,李白 → 创作 → 忆东山二首
f8d940ff8ec347e2,作者实体,创作,9a6ff6f0fb6d,诗文实体,张耒 → 创作 → 初见嵩山
293040fc607f40ca,作者实体,创作,fb3348852463,诗文实体,李白 → 创作 → 登太白峰
0567c81814818606,作者实体,创作,b685a01129ba,诗文实体,王安石 → 创作 → 游钟山
72f19365f16b0f21,作者实体,创作,9548e8895fce,诗文实体,孟浩然 → 创作 → 晚泊浔阳望庐山
cc393fa8f2fd94f1,作者实体,创作,10ee1cbf5369,诗文实体,袁枚 → 创作 → 独秀峰
44551aa1407142ba,作者实体,创作,c1e5416e8000,诗文实体,赵翼 → 创作 → 论诗五首·其二
44551aa1407142ba,作者实体,创作,1c23bb306fb0,诗文实体,赵翼 → 创作 → 论诗五首
5863b74b8f306134,作者实体,创作,793789216389,诗文实体,韩愈 → 创作 → 调张籍
d8142b95f3936281,作者实体,创作,c2c49c0ffa4c,诗文实体,元好问 → 创作 → 论诗三十首·其四
d8142b95f3936281,作者实体,创作,4be5955843f3,诗文实体,元好问 → 创作 → 论诗三十首·其五
44551aa1407142ba,作者实体,创作,f4096122e315,诗文实体,赵翼 → 创作 → 论诗五首·其三
d8142b95f3936281,作者实体,创作,7ff0767cb437,诗文实体,元好问 → 创作 → 论诗三十首·二十二
d8142b95f3936281,作者实体,创作,9de27121fe57,诗文实体,元好问 → 创作 → 论诗三十首·十二
d8142b95f3936281,作者实体,创作,e85ab558edf5,诗文实体,元好问 → 创作 → 论诗三十首·其六
d8142b95f3936281,作者实体,创作,be43cbf12175,诗文实体,元好问 → 创作 → 论诗三十首·其二
44551aa1407142ba,作者实体,创作,03141cc77e8a,诗文实体,赵翼 → 创作 → 论诗五首·其一
d8142b95f3936281,作者实体,创作,9875de0046e6,诗文实体,元好问 → 创作 → 论诗三十首·其八
d8142b95f3936281,作者实体,创作,3ffcb1c7004a,诗文实体,元好问 → 创作 → 论诗三十首·其三
d8142b95f3936281,作者实体,创作,00053a341f60,诗文实体,元好问 → 创作 → 论诗三十首·其七
d8142b95f3936281,作者实体,创作,6e63ab5e275c,诗文实体,元好问 → 创作 → 论诗三十首·其一
d8142b95f3936281,作者实体,创作,19a97ebf8aec,诗文实体,元好问 → 创作 → 论诗三十首·二十四
d8142b95f3936281,作者实体,创作,aad836a294c6,诗文实体,元好问 → 创作 → 论诗三十首·其十
44551aa1407142ba,作者实体,创作,e461d1abe133,诗文实体,赵翼 → 创作 → 论诗五首·其四
44551aa1407142ba,作者实体,创作,9249a30c7000,诗文实体,赵翼 → 创作 → 论诗五首·其五
293040fc607f40ca,作者实体,创作,678ca1cb9d3a,诗文实体,李白 → 创作 → 古风·西上莲花山
a35aad4bb88e02e2,作者实体,创作,b8018ba4cd0d,诗文实体,刘禹锡 → 创作 → 八月十五夜桃源玩月
04cd7ba72410cc1a,作者实体,创作,f136f1f6a500,诗文实体,杜甫 → 创作 → 寄韩谏议注
e5b1a9cb7e168f43,作者实体,创作,dae9d7e5db21,诗文实体,曹植 → 创作 → 仙人篇
e37a86d1a1dbed0c,作者实体,创作,5565e4cabe29,诗文实体,曹操 → 创作 → 陌上桑
293040fc607f40ca,作者实体,创作,dd9c33368510,诗文实体,李白 → 创作 → 寄王屋山人孟大融
e37a86d1a1dbed0c,作者实体,创作,e137a6a18ab6,诗文实体,曹操 → 创作 → 气出唱三首·其一
e5b1a9cb7e168f43,作者实体,创作,c3c0938d671e,诗文实体,曹植 → 创作 → 飞龙篇
0f2226dc96ffd389,作者实体,创作,8743e23ae1b0,诗文实体,李商隐 → 创作 → 无题
583ad89e4afe846f,作者实体,创作,0e088ee97095,诗文实体,郭璞 → 创作 → 游仙诗十九首·其五
e37a86d1a1dbed0c,作者实体,创作,8968346a7b47,诗文实体,曹操 → 创作 → 气出唱
7df5799cb6266384,作者实体,创作,ac696498561d,诗文实体,洪亮吉 → 创作 → 菩萨蛮·玉皇宫殿高无极
0f2226dc96ffd389,作者实体,创作,4ca5190b2fb1,诗文实体,李商隐 → 创作 → 一片
9fc40f21c6d5e30a,作者实体,创作,39557dc2396c,诗文实体,司空图 → 创作 → 步虚
b2ec2f06ebe388c4,作者实体,创作,d6e2da295cff,诗文实体,韦庄 → 创作 → 天仙子·金似衣裳玉似身
293040fc607f40ca,作者实体,创作,45a6523bda4f,诗文实体,李白 → 创作 → 古风·太白何苍苍
293040fc607f40ca,作者实体,创作,c52fb52f565e,诗文实体,李白 → 创作 → 古风·昔我游齐都
293040fc607f40ca,作者实体,创作,1deb415632a1,诗文实体,李白 → 创作 → 白毫子歌
372613e0fcb3fa2e,作者实体,创作,4b3fb36a2cca,诗文实体,李贺 → 创作 → 神弦别曲
41d23fab3caaebb9,作者实体,创作,bbe4155bdc90,诗文实体,杜牧 → 创作 → 秋夕
18ae10cef32b6c13,作者实体,创作,e152d043be94,诗文实体,林杰 → 创作 → 乞巧
e97234d586f750c3,作者实体,创作,35556de98491,诗文实体,苏味道 → 创作 → 正月十五夜
41d23fab3caaebb9,作者实体,创作,d757d78cfb5c,诗文实体,杜牧 → 创作 → 九日齐山登高
ae24effbec066990,作者实体,创作,5ebba238aeeb,诗文实体,王守仁 → 创作 → 中秋
740656f5aa61df2b,作者实体,创作,85963669d56d,诗文实体,文天祥 → 创作 → 除夜
20fdc8052accfa0f,作者实体,创作,dd03ab5f6e75,诗文实体,苏轼 → 创作 → 定风波·重阳
b512647e6bfc6bf2,作者实体,创作,f951f3556b19,诗文实体,唐寅 → 创作 → 元宵
20fdc8052accfa0f,作者实体,创作,e6b8bc10829d,诗文实体,苏轼 → 创作 → 菩萨蛮·七夕
c7007819c924df7a,作者实体,创作,53afbef3d2f2,诗文实体,卢照邻 → 创作 → 元日述怀
7197474bc2066501,作者实体,创作,2c78a8f91e1c,诗文实体,王驾 → 创作 → 社日
d42e88f009d93a73,作者实体,创作,037561bdce89,诗文实体,赵长卿 → 创作 → 探春令·笙歌间错华筵启
72575f4200f01f36,作者实体,创作,e1e4cdab4ae5,诗文实体,张祜 → 创作 → 正月十五夜灯
ff0618f878ce565d,作者实体,创作,f1d2cc86b53b,诗文实体,叶颙 → 创作 → 己酉新正
b512647e6bfc6bf2,作者实体,创作,78779f2e937a,诗文实体,唐寅 → 创作 → 除夕口占
c7007819c924df7a,作者实体,创作,ea112d205544,诗文实体,卢照邻 → 创作 → 十五夜观灯
